user_id,risk_level_es,predicted_risk_label,risk_score_high,risk_score,operational_priority_score,channel_preference,main_driver,main_drivers,recommended_action_label,action_detail,review_priority,human_review_required,commercial_suppression,audit_required,anomaly_flag,anomaly_score,alert_reason,sessions_7d,sessions_30d,deposit_amount_7d,deposit_count_7d,net_loss_7d,net_loss_30d,night_sessions_ratio_30d,loss_chasing_events_30d,cancelled_limit_recently
U002574,Medio,medium,0.004536044,0.99508345,0.0031752308,online,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento reciente de frecuencia frente al histórico | actividad nocturna recurrente | incremento de depósitos frente al histórico | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1320269940344335,señales tempranas compatibles con riesgo medio,4.0,10.0,132.3,2.0,-18.56,61.46000000000001,0.6,0.0,0
U002667,Medio,medium,0.0044993935,0.9953689,0.0031495754499999994,retail,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | incremento reciente de frecuencia frente al histórico | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1010869225232675,señales tempranas compatibles con riesgo medio,4.0,16.0,348.75,5.0,160.07,418.69,0.125,0.0,0
U006365,Medio,medium,0.0044921935,0.99521965,0.00314453545,retail,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1029160534442591,señales tempranas compatibles con riesgo medio,6.0,16.0,214.67,2.0,120.49,310.97,0.1875,0.0,0
U000937,Medio,medium,0.0044904775,0.99482524,0.00314333425,online,incremento reciente de frecuencia frente al histórico,incremento reciente de frecuencia frente al histórico | pérdida neta reciente elevada | incremento de depósitos frente al histórico | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0627512110620357,señales tempranas compatibles con riesgo medio,11.0,30.0,246.82,4.0,99.76,665.35,0.1333333333333333,1.0,0
U003829,Medio,medium,0.004452525,0.9952714,0.0031167674999999996,retail,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento de depósitos frente al histórico | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días | night sessions ratio 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1276088643450871,señales tempranas compatibles con riesgo medio,3.0,8.0,169.95,1.0,24.909999999999997,168.6,0.25,0.0,0
U000194,Medio,medium,0.004432018,0.99528104,0.0031024126,online,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0733125707929301,señales tempranas compatibles con riesgo medio,9.0,24.0,366.99,4.0,146.42,406.97,0.0833333333333333,0.0,0
U003650,Medio,medium,0.0044265897,0.9953436,0.0030986127899999996,retail,incremento de pérdidas frente al histórico,incremento de pérdidas frente al histórico | sesiones más largas en el último mes | pérdida neta reciente elevada | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0613163974067495,señales tempranas compatibles con riesgo medio,3.0,11.0,159.22,1.0,84.88000000000001,180.32,0.0909090909090909,1.0,0
U001682,Medio,medium,0.004365924,0.9860314,0.0030561468,online,actividad nocturna recurrente,actividad nocturna recurrente | pérdida neta reciente elevada | incremento de pérdidas frente al histórico | night sessions ratio 14d | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0833698241464238,señales tempranas compatibles con riesgo medio,6.0,21.0,265.58,3.0,174.26,402.41,0.3809523809523809,1.0,0
U005983,Medio,medium,0.004314365,0.98204845,0.0030200554999999995,online,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento reciente de frecuencia frente al histórico | incremento de pérdidas frente al histórico | importe medio por sesión elevado recientemente | deposit amount hist 90d before 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1372803193439941,señales tempranas compatibles con riesgo medio,1.0,5.0,0.0,0.0,24.98,134.92,0.0,0.0,0
U008464,Medio,medium,0.004294127,0.9954738,0.0030058889,retail,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento de depósitos frente al histórico | pérdida neta reciente elevada | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1245476542494148,señales tempranas compatibles con riesgo medio,3.0,9.0,201.85,2.0,58.83000000000001,96.94,0.0,0.0,0
U003042,Medio,medium,0.004279874,0.9954731,0.0029959118000000002,online,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | night sessions ratio hist 90d before 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1291608784157177,señales tempranas compatibles con riesgo medio,3.0,7.0,121.16,4.0,87.15,23.51,0.0,0.0,0
U001104,Medio,medium,0.004267255,0.9949817,0.0029870785,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | actividad nocturna recurrente | aumento del importe apostado en los últimos 7 días | incremento reciente de frecuencia frente al histórico | aumento de sesiones en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0694888244465372,señales tempranas compatibles con riesgo medio,7.0,29.0,266.3,2.0,16.72,295.53,0.3448275862068966,2.0,0
U007925,Medio,medium,0.004233413,0.9955094,0.0029633891,retail,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | aumento del importe apostado en los últimos 7 días | incremento de pérdidas frente al histórico,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1029727176432577,señales tempranas compatibles con riesgo medio,7.0,25.0,316.94,3.0,132.76,724.98,0.08,0.0,0
U001855,Medio,medium,0.004185535,0.97645426,0.0029298744999999996,online,actividad nocturna recurrente,actividad nocturna recurrente | incremento de depósitos frente al histórico | incremento reciente de frecuencia frente al histórico | night sessions ratio 14d | night sessions ratio 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0776025237102926,señales tempranas compatibles con riesgo medio,1.0,3.0,165.66,1.0,-16.76,31.87,0.6666666666666666,0.0,0
U003585,Medio,medium,0.0041532554,0.9944707,0.0029072787799999996,retail,actividad nocturna recurrente,actividad nocturna recurrente | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | aumento del importe apostado en los últimos 7 días | net loss 14d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1183774832264046,señales tempranas compatibles con riesgo medio,4.0,12.0,105.79,2.0,47.99,360.53,0.4166666666666667,0.0,0
U001163,Medio,medium,0.0041269814,0.99568874,0.00288888698,retail,sesiones más largas en el último mes,sesiones más largas en el último mes | pérdida neta reciente elevada | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | net loss hist 90d before 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1157064392018222,señales tempranas compatibles con riesgo medio,2.0,13.0,152.29,2.0,84.24000000000001,270.95,0.0769230769230769,1.0,0
U006916,Medio,medium,0.004122843,0.99572194,0.0028859900999999998,online,incremento reciente de frecuencia frente al histórico,incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | pérdida neta reciente elevada | aumento del importe apostado en los últimos 7 días | net loss hist 90d before 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1063799514593313,señales tempranas compatibles con riesgo medio,6.0,17.0,129.88,1.0,58.47999999999999,171.97000000000003,0.2941176470588235,0.0,0
U000182,Medio,medium,0.004067469,0.9956044,0.0028472282999999995,retail,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento de pérdidas frente al histórico | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | loss chasing events 14d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0683133613446564,señales tempranas compatibles con riesgo medio,5.0,21.0,199.43,4.0,201.85,588.55,0.1904761904761904,1.0,0
U001084,Medio,medium,0.0040540486,0.99552983,0.00283783402,retail,actividad nocturna recurrente,actividad nocturna recurrente | incremento de depósitos frente al histórico | incremento reciente de frecuencia frente al histórico | loss chasing events 7d | loss chasing events 14d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0551736405953768,señales tempranas compatibles con riesgo medio,6.0,9.0,299.48,4.0,-68.4,11.389999999999992,0.4444444444444444,1.0,0
U007744,Medio,medium,0.0040025427,0.99558663,0.00280177989,online,incremento de pérdidas frente al histórico,incremento de pérdidas frente al histórico | incremento de depósitos frente al histórico | pérdida neta reciente elevada | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0786492715441661,señales tempranas compatibles con riesgo medio,5.0,19.0,399.12,7.0,341.46000000000004,677.5,0.1052631578947368,0.0,0
U002431,Medio,medium,0.003964783,0.9957345,0.0027753481,retail,incremento reciente de frecuencia frente al histórico,incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | avg session duration hist 90d before 7d | deposit amount hist 90d before 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0706112923657047,señales tempranas compatibles con riesgo medio,3.0,9.0,175.61,1.0,56.2,137.36999999999998,0.2222222222222222,0.0,0
U003243,Medio,medium,0.0039520455,0.9957367,0.00276643185,online,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento de depósitos frente al histórico | incremento reciente de frecuencia frente al histórico | aumento del importe apostado en los últimos 7 días | night sessions ratio 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1172491713033451,señales tempranas compatibles con riesgo medio,5.0,12.0,221.19,4.0,-64.62,33.74000000000001,0.25,1.0,0
U006160,Medio,medium,0.0039393846,0.9956061,0.0027575692199999996,online,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento de pérdidas frente al histórico | sesión máxima especialmente larga | max session duration hist before 7d | importe medio por sesión elevado recientemente,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1189818868374565,señales tempranas compatibles con riesgo medio,2.0,12.0,134.39,1.0,180.65,174.70999999999998,0.1666666666666666,0.0,0
U000162,Medio,medium,0.0038509236,0.99530584,0.0026956465199999995,retail,actividad nocturna recurrente,actividad nocturna recurrente | incremento de pérdidas frente al histórico | sesiones más largas en el último mes | pérdida neta reciente elevada | avg session duration 14d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1083830453137426,señales tempranas compatibles con riesgo medio,2.0,9.0,0.0,0.0,137.16,307.57,0.3333333333333333,0.0,0
U007638,Medio,medium,0.003719231,0.99597543,0.0026034617,retail,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de pérdidas frente al histórico | pérdida neta reciente elevada | loss chasing events 14d | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0576461911900568,señales tempranas compatibles con riesgo medio,5.0,22.0,121.95,2.0,251.01,658.09,0.1363636363636363,3.0,0
U005604,Medio,medium,0.0036746373,0.9960439,0.00257224611,online,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | aumento del importe apostado en los últimos 7 días | night sessions ratio 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1082192528523933,señales tempranas compatibles con riesgo medio,4.0,21.0,329.77,2.0,220.43,834.0300000000001,0.238095238095238,0.0,0
U002203,Medio,medium,0.0036608747,0.995869,0.00256261229,online,incremento de depósitos frente al histórico,incremento de depósitos frente al histórico | actividad nocturna recurrente | incremento reciente de frecuencia frente al histórico | aumento del importe apostado en los últimos 7 días | night sessions ratio 14d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1070067708851851,señales tempranas compatibles con riesgo medio,4.0,10.0,322.97,3.0,-50.27,-62.88999999999999,0.3,0.0,0
U000502,Medio,medium,0.0036566267,0.9958007,0.0025596386899999998,online,incremento reciente de frecuencia frente al histórico,incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días | max session duration 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0736874045280839,señales tempranas compatibles con riesgo medio,8.0,20.0,377.97,5.0,-59.17,183.48,0.15,0.0,0
U009537,Medio,medium,0.0035350453,0.99619675,0.00247453171,retail,incremento de depósitos frente al histórico,incremento de depósitos frente al histórico | sesiones más largas en el último mes | incremento reciente de frecuencia frente al histórico | actividad nocturna recurrente | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0769303184811144,señales tempranas compatibles con riesgo medio,5.0,9.0,247.07,2.0,-49.26,9.299999999999995,0.5555555555555556,0.0,0
U002104,Medio,medium,0.0035156175,0.9961843,0.0024609322499999997,online,actividad nocturna recurrente,actividad nocturna recurrente | incremento de depósitos frente al histórico | sesión máxima especialmente larga | sesiones más largas en el último mes | night sessions ratio 14d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1135568606107775,señales tempranas compatibles con riesgo medio,1.0,14.0,131.37,1.0,49.11,323.7,0.4285714285714285,0.0,0
U003865,Medio,medium,0.0034737897,0.99559695,0.0024316527899999997,online,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento reciente de frecuencia frente al histórico | aumento del importe apostado en los últimos 7 días | net loss hist 90d before 7d | avg session duration 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1186130967064627,señales tempranas compatibles con riesgo medio,5.0,20.0,113.37,1.0,49.50999999999999,327.55,0.2,0.0,0
U003383,Medio,medium,0.0033119093,0.99653983,0.00231833651,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | incremento reciente de frecuencia frente al histórico | avg wagered per session hist before 7d | night sessions ratio 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0873296577954084,señales tempranas compatibles con riesgo medio,5.0,21.0,368.63,4.0,-46.870000000000005,686.3,0.2857142857142857,2.0,0
U008593,Medio,medium,0.0032482692,0.9964134,0.0022737884399999997,online,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento de depósitos frente al histórico | aumento del importe apostado en los últimos 7 días | incremento de pérdidas frente al histórico | incremento reciente de frecuencia frente al histórico,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0973852375633382,señales tempranas compatibles con riesgo medio,6.0,17.0,335.15,4.0,124.14,215.29,0.1764705882352941,1.0,0
U004262,Medio,medium,0.003082769,0.9966235,0.0021579383,online,incremento de depósitos frente al histórico,incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | pérdida neta reciente elevada | loss chasing events 14d | loss chasing events 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0419884207764809,señales tempranas compatibles con riesgo medio,5.0,27.0,423.88,7.0,196.88,554.99,0.2592592592592592,1.0,0
U006137,Medio,medium,0.0030043474,0.9960069,0.00210304318,online,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento reciente de frecuencia frente al histórico | incremento de pérdidas frente al histórico | avg session duration 14d | avg bet amount hist before 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1228314799784554,señales tempranas compatibles con riesgo medio,3.0,5.0,0.0,0.0,45.46,86.3,0.2,0.0,0
U003888,Medio,medium,0.0029969271,0.99295866,0.00209784897,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento reciente de frecuencia frente al histórico | aumento del importe apostado en los últimos 7 días | loss chasing events 7d | loss chasing events 14d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0651739611962513,señales tempranas compatibles con riesgo medio,7.0,28.0,122.0,2.0,46.18999999999999,480.5,0.2857142857142857,3.0,0
U006103,Medio,medium,0.0029511268,0.99607617,0.00206578876,online,incremento de depósitos frente al histórico,incremento de depósitos frente al histórico | incremento reciente de frecuencia frente al histórico | pérdida neta reciente elevada | aumento del importe apostado en los últimos 7 días | sesión máxima especialmente larga,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0305195767174012,señales tempranas compatibles con riesgo medio,12.0,36.0,379.42,6.0,61.75000000000001,366.05,0.0833333333333333,1.0,0
U005999,Medio,medium,0.0029331155,0.99648106,0.00205318085,online,actividad nocturna recurrente,actividad nocturna recurrente | incremento de depósitos frente al histórico | incremento reciente de frecuencia frente al histórico | night sessions ratio 14d | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1141748165456915,señales tempranas compatibles con riesgo medio,4.0,8.0,107.08,1.0,-30.28,-52.970000000000006,0.5,0.0,0
U006937,Medio,medium,0.0029143281,0.99686414,0.00204002967,retail,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0905561224128203,señales tempranas compatibles con riesgo medio,7.0,18.0,179.89999999999998,3.0,155.34,381.16,0.1666666666666666,0.0,0
U001580,Medio,medium,0.002838855,0.9962606,0.0019871984999999997,retail,actividad nocturna recurrente,actividad nocturna recurrente | sesiones más largas en el último mes | pérdida neta reciente elevada | incremento de pérdidas frente al histórico | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1041232742539531,señales tempranas compatibles con riesgo medio,4.0,18.0,87.43,2.0,74.68,252.25,0.3888888888888889,0.0,0
U006312,Medio,medium,0.0028218972,0.9888293,0.00197532804,online,actividad nocturna recurrente,actividad nocturna recurrente | incremento de pérdidas frente al histórico | pérdida neta reciente elevada | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1223740704807467,señales tempranas compatibles con riesgo medio,4.0,17.0,100.45,1.0,145.78,409.59,0.3529411764705882,0.0,0
U002909,Medio,medium,0.0028154682,0.9963651,0.0019708277399999997,online,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento de pérdidas frente al histórico | pérdida neta reciente elevada | sesión máxima especialmente larga | avg session duration hist 90d before 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0939420911250538,señales tempranas compatibles con riesgo medio,2.0,19.0,0.0,0.0,94.58,344.39,0.0526315789473684,1.0,0
U003614,Medio,medium,0.0028048602,0.9961051,0.00196340214,retail,incremento reciente de frecuencia frente al histórico,incremento reciente de frecuencia frente al histórico | pérdida neta reciente elevada | incremento de pérdidas frente al histórico | avg wagered per session hist before 7d | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0827882326035829,señales tempranas compatibles con riesgo medio,5.0,31.0,139.93,3.0,113.76,615.9,0.2258064516129032,1.0,0
U009062,Medio,medium,0.0027807052,0.9930478,0.00194649364,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | pérdida neta reciente elevada | loss chasing events 14d | incremento del ticket medio frente al histórico | loss chasing events 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1108767374534027,señales tempranas compatibles con riesgo medio,2.0,10.0,0.0,0.0,102.93,387.15,0.2,2.0,0
U009516,Medio,medium,0.0027535013,0.9965544,0.0019274509099999999,online,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento de pérdidas frente al histórico | incremento de depósitos frente al histórico | loss chasing events 7d | loss chasing events 14d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1024172117610764,señales tempranas compatibles con riesgo medio,3.0,8.0,92.46,1.0,85.37,224.11,0.125,1.0,0
U003924,Medio,medium,0.0026743948,0.9971982,0.0018720763599999997,retail,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0753914376529361,señales tempranas compatibles con riesgo medio,5.0,17.0,354.85,6.0,102.17,408.2,0.1764705882352941,0.0,0
U005670,Medio,medium,0.0026734218,0.99685353,0.0018713952599999997,retail,actividad nocturna recurrente,actividad nocturna recurrente | incremento de depósitos frente al histórico | incremento reciente de frecuencia frente al histórico | aumento del importe apostado en los últimos 7 días | night sessions ratio 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1099782752412752,señales tempranas compatibles con riesgo medio,4.0,8.0,250.99,3.0,-43.400000000000006,26.280000000000012,0.375,0.0,0
U001232,Medio,medium,0.0026706401,0.9946366,0.00186944807,online,actividad nocturna recurrente,actividad nocturna recurrente | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | incremento reciente de frecuencia frente al histórico | night sessions ratio 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1549395193412878,señales tempranas compatibles con riesgo medio,3.0,3.0,8.57,1.0,27.01,27.01,0.3333333333333333,0.0,0
U007593,Medio,medium,0.0026327032,0.99615014,0.00184289224,online,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento reciente de frecuencia frente al histórico | sesión máxima especialmente larga | avg session duration 14d | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.1361070756528238,señales tempranas compatibles con riesgo medio,3.0,9.0,0.0,0.0,-17.369999999999997,18.84000000000001,0.1111111111111111,0.0,0
