user_id,synthetic_profile,cancelled_limit_recently
U003430,medium,0
U003431,low,0
U003432,low,0
U003433,high,0
U003434,low,0
U003435,low,0
U003436,low,0
U003437,low,0
U003438,low,0
U003439,low,0
U003440,low,0
U003441,low,0
U003442,low,0
U003443,low,0
U003444,low,0
U003445,medium,0
U003446,low,0
U003447,low,0
U003448,low,0
U003449,low,0
U003450,medium,0
U003451,low,0
U003452,low,0
U003453,low,0
U003454,low,0
U003455,high,0
U003456,low,0
U003457,medium,0
U003458,medium,0
U003459,low,0
U003460,low,0
U003461,low,0
U003462,low,0
U003463,low,0
U003464,low,0
U003465,low,0
U003466,low,0
U003467,low,0
U003468,low,0
U003469,low,0
U003470,high,0
U003471,low,0
U003472,low,0
U003473,low,0
U003474,low,0
U003475,low,0
U003476,low,0
U003477,medium,0
U003478,medium,0
U003479,medium,0
U003480,low,0
U003481,low,0
U003482,low,0
U003483,medium,0
U003484,low,0
U003485,low,0
U003486,low,0
U003487,low,0
U003488,low,0
U003489,low,0
U003490,low,0
U003491,low,0
U003492,low,0
U003493,medium,0
U003494,low,0
U003495,low,0
U003496,low,0
U003497,low,0
U003498,low,0
U003499,low,0
U003500,medium,0
U003501,low,0
U003502,low,0
U003503,low,0
U003504,low,0
U003505,low,0
U003506,low,0
U003507,low,0
U003508,low,0
U003509,low,0
U003510,low,0
U003511,medium,0
U003512,low,0
U003513,high,0
U003514,high,0
U003515,medium,0
U003516,low,0
U003517,low,0
U003518,low,0
U003519,low,0
U003520,low,0
U003521,low,0
U003522,medium,0
U003523,low,0
U003524,low,0
U003525,low,0
U003526,low,0
U003527,low,0
U003528,low,0
U003529,medium,0
U003530,low,0
U003531,low,0
U003532,low,0
U003533,low,0
U003534,low,0
U003535,low,0
U003536,low,0
U003537,low,0
U003538,low,0
U003539,low,0
U003540,low,0
U003541,medium,0
U003542,low,0
U003543,medium,0
U003544,low,0
U003545,low,0
U003546,low,0
U003547,low,0
U003548,high,1
U003549,low,0
U003550,medium,0
U003551,medium,0
U003552,low,0
U003553,low,0
U003554,low,0
U003555,low,0
U003556,low,0
U003557,low,0
U003558,medium,0
U003559,low,0
U003560,low,0
U003561,low,0
U003562,low,0
U003563,medium,0
U003564,low,0
U003565,high,0
U003566,low,0
U003567,medium,0
U003568,low,0
U003569,medium,0
U003570,low,0
U003571,low,0
U003572,low,0
U003573,low,0
U003574,low,0
U003575,low,0
U003576,low,0
U003577,medium,0
U003578,low,0
U003579,low,0
U003580,low,0
U003581,low,1
U003582,low,0
U003583,low,0
U003584,low,0
U003585,medium,0
U003586,low,0
U003587,low,0
U003588,low,0
U003589,low,0
U003590,low,0
U003591,low,0
U003592,low,0
U003593,low,0
U003594,low,0
U003595,low,0
U003596,high,0
U003597,medium,0
U003598,medium,0
U003599,medium,0
U003600,low,0
U003601,low,0
U003602,low,0
U003603,low,0
U003604,low,0
U003605,medium,0
U003606,low,0
U003607,low,0
U003608,low,0
U003609,low,0
U003610,low,0
U003611,low,0
U003612,low,0
U003613,low,0
U003614,medium,0
U003615,low,0
U003616,low,0
U003617,low,0
U003618,low,0
U003619,low,0
U003620,high,0
U003621,low,0
U003622,low,0
U003623,low,0
U003624,medium,0
U003625,low,0
U003626,low,0
U003627,medium,0
U003628,low,0
U003629,low,0
U003630,low,0
U003631,low,0
U003632,high,0
U003633,low,0
U003634,low,0
U003635,low,0
U003636,low,0
U003637,medium,0
U003638,low,0
U003639,low,0
U003640,low,0
U003641,low,0
U003642,low,0
U003643,low,0
U003644,low,0
U003645,low,0
U003646,low,0
U003647,low,0
U003648,low,1
U003649,low,0
U003650,medium,0
U003651,low,0
U003652,low,0
U003653,low,0
U003654,low,0
U003655,low,0
U003656,low,0
U003657,low,0
U003658,low,0
U003659,medium,0
U003660,low,0
U003661,low,0
U003662,medium,0
U003663,medium,0
U003664,low,0
U003665,low,0
U003666,low,0
U003667,low,0
U003668,low,0
U003669,low,0
U003670,low,0
U003671,low,0
U003672,low,0
U003673,low,0
U003674,low,0
U003675,low,0
U003676,medium,0
U003677,low,0
U003678,low,0
U003679,low,0
U003680,low,0
U003681,low,0
U003682,low,0
U003683,low,0
U003684,low,0
U003685,low,0
U003686,low,0
U003687,low,0
U003688,medium,1
U003689,low,0
U003690,low,0
U003691,low,0
U003692,low,0
U003693,low,0
U003694,low,0
U003695,low,0
U003696,low,0
U003697,low,0
U003698,low,0
U003699,low,0
U003700,low,0
U003701,medium,0
U003702,low,0
U003703,low,0
U003704,low,0
U003705,low,0
U003706,low,0
U003707,low,0
U003708,low,0
U003709,low,0
U003710,low,0
U003711,medium,0
U003712,low,0
U003713,high,0
U003714,low,0
U003715,medium,0
U003716,medium,0
U003717,low,0
U003718,low,0
U003719,medium,0
U003720,low,0
U003721,low,0
U003722,low,0
U003723,medium,0
U003724,low,0
U003725,low,0
U003726,low,0
U003727,high,1
U003728,low,0
U003729,low,0
U003730,low,0
U003731,medium,1
U003732,medium,0
U003733,low,0
U003734,low,0
U003735,low,0
U003736,high,0
U003737,low,0
U003738,low,0
U003739,low,0
U003740,low,0
U003741,low,0
U003742,low,0
U003743,medium,0
U003744,low,0
U003745,low,0
U003746,low,0
U003747,low,0
U003748,medium,0
U003749,low,0
U003750,low,0
U003751,low,0
U003752,low,0
U003753,low,0
U003754,low,0
U003755,low,0
U003756,low,0
U003757,low,0
U003758,low,0
U003759,medium,0
U003760,low,0
U003761,high,0
U003762,low,0
U003763,low,0
U003764,low,0
U003765,low,0
U003766,low,0
U003767,low,0
U003768,low,0
U003769,low,0
U003770,low,0
U003771,medium,0
U003772,high,1
U003773,low,0
U003774,low,0
U003775,low,0
U003776,low,0
U003777,low,0
U003778,low,0
U003779,low,0
U003780,high,0
U003781,low,0
U003782,medium,0
U003783,medium,0
U003784,low,0
U003785,low,0
U003786,medium,0
U003787,high,0
U003788,low,0
U003789,low,0
U003790,low,0
U003791,low,0
U003792,low,0
U003793,low,0
U003794,low,0
U003795,low,0
U003796,low,0
U003797,low,0
U003798,low,0
U003799,low,0
U003800,low,0
U003801,low,0
U003802,low,0
U003803,low,0
U003804,low,0
U003805,low,0
U003806,low,0
U003807,low,0
U003808,low,0
U003809,medium,0
U003810,low,0
U003811,low,0
U003812,low,0
U003813,low,0
U003814,low,0
U003815,low,0
U003816,low,0
U003817,low,0
U003818,low,0
U003819,low,0
U003820,medium,0
U003821,low,0
U003822,low,0
U003823,low,0
U003824,low,0
U003825,low,0
U003826,low,0
U003827,low,0
U003828,low,0
U003829,medium,0
U003830,low,0
U003831,low,0
U003832,low,0
U003833,low,0
U003834,low,0
U003835,low,0
U003836,low,0
U003837,low,0
U003838,low,0
U003839,low,0
U003840,low,0
U003841,low,0
U003842,low,0
U003843,low,0
U003844,low,0
U003845,medium,0
U003846,low,0
U003847,low,0
U003848,low,0
U003849,low,0
U003850,low,0
U003851,low,0
U003852,low,0
U003853,low,0
U003854,low,0
U003855,low,0
U003856,low,0
U003857,low,0
U003858,low,0
U003859,low,0
U003860,low,0
U003861,low,0
U003862,low,0
U003863,low,0
U003864,low,0
U003865,medium,0
U003866,low,0
U003867,low,0
U003868,low,0
U003869,low,0
U003870,low,0
U003871,low,0
U003872,low,0
U003873,low,0
U003874,low,0
U003875,high,0
U003876,low,0
U003877,low,0
U003878,medium,0
U003879,low,0
U003880,low,0
U003881,low,0
U003882,medium,0
U003883,low,0
U003884,low,0
U003885,high,0
U003886,low,0
U003887,high,0
U003888,medium,0
U003889,medium,0
U003890,low,0
U003891,low,0
U003892,low,0
U003893,low,0
U003894,low,0
U003895,medium,0
U003896,low,0
U003897,low,0
U003898,low,0
U003899,low,0
U003900,low,0
U003901,low,0
U003902,low,0
U003903,low,0
U003904,low,0
U003905,low,0
U003906,low,0
U003907,low,0
U003908,medium,0
U003909,low,0
U003910,low,0
U003911,low,0
U003912,low,0
U003913,medium,0
U003914,low,0
U003915,low,0
U003916,low,0
U003917,low,0
U003918,low,0
U003919,low,0
U003920,low,0
U003921,low,0
U003922,medium,0
U003923,low,0
U003924,medium,0
U003925,low,0
U003926,low,0
U003927,low,0
U003928,medium,0
U003929,low,0
U003930,medium,0
U003931,low,0
U003932,low,0
U003933,low,0
U003934,low,0
U003935,low,0
U003936,low,0
U003937,low,0
U003938,low,0
U003939,low,0
U003940,low,0
U003941,low,0
U003942,low,0
U003943,low,0
U003944,low,0
U003945,low,0
U003946,medium,0
U003947,low,0
U003948,low,0
U003949,medium,0
U003950,low,0
U003951,low,0
U003952,medium,0
U003953,medium,0
U003954,low,0
U003955,low,0
U003956,low,0
U003957,high,0
U003958,medium,0
U003959,low,0
U003960,low,0
U003961,low,0
U003962,low,0
U003963,low,0
U003964,low,0
U003965,low,0
U003966,low,0
U003967,low,0
U003968,low,0
U003969,low,0
U003970,low,0
U003971,medium,0
U003972,low,0
U003973,low,0
U003974,low,0
U003975,low,0
U003976,low,0
U003977,low,0
U003978,low,0
U003979,low,0
U003980,low,0
U003981,low,0
U003982,low,0
U003983,low,0
U003984,low,0
U003985,low,0
U003986,low,0
U003987,low,0
U003988,low,0
U003989,high,1
U003990,high,0
U003991,high,1
U003992,low,0
U003993,low,0
U003994,low,0
U003995,low,0
U003996,low,0
U003997,low,0
U003998,low,0
U003999,low,0
U004000,low,0
U004001,low,0
U004002,low,0
U004003,medium,0
U004004,low,0
U004005,low,0
U004006,low,0
U004007,low,0
U004008,low,0
U004009,low,0
U004010,low,0
U004011,low,0
U004012,low,0
U004013,medium,0
U004014,low,0
U004015,low,0
U004016,low,0
U004017,low,0
U004018,low,0
U004019,low,0
U004020,low,0
U004021,low,0
U004022,low,0
U004023,low,0
U004024,medium,0
U004025,low,0
U004026,medium,0
U004027,low,0
U004028,low,0
U004029,low,0
U004030,medium,0
U004031,low,0
U004032,low,0
U004033,low,0
U004034,low,0
U004035,low,0
U004036,low,0
U004037,low,0
U004038,medium,0
U004039,low,0
U004040,medium,0
U004041,low,0
U004042,low,0
U004043,low,0
U004044,medium,0
U004045,low,0
U004046,low,0
U004047,low,0
U004048,low,0
U004049,low,0
U004050,low,0
U004051,medium,0
U004052,low,0
U004053,low,0
U004054,low,0
U004055,medium,0
U004056,medium,0
U004057,low,0
U004058,medium,0
U004059,low,0
U004060,low,0
U004061,high,0
U004062,low,0
U004063,low,0
U004064,low,0
U004065,low,0
U004066,low,0
U004067,low,0
U004068,low,0
U004069,medium,0
U004070,low,0
U004071,low,0
U004072,low,0
U004073,low,0
U004074,low,0
U004075,low,0
U004076,low,0
U004077,low,0
U004078,low,0
U004079,low,0
U004080,low,0
U004081,low,0
U004082,low,0
U004083,low,0
U004084,low,0
U004085,low,0
U004086,medium,0
U004087,low,0
U004088,low,0
U004089,low,0
U004090,low,0
U004091,low,0
U004092,low,0
U004093,medium,0
U004094,low,0
U004095,low,0
U004096,low,0
U004097,low,0
U004098,low,0
U004099,low,0
U004100,medium,0
U004101,low,0
U004102,low,0
U004103,low,0
U004104,low,0
U004105,medium,0
U004106,low,0
U004107,low,0
U004108,low,0
U004109,medium,0
U004110,low,0
U004111,low,0
U004112,medium,0
U004113,low,0
U004114,low,0
U004115,low,0
U004116,low,0
U004117,low,0
U004118,medium,0
U004119,low,0
U004120,low,0
U004121,medium,0
U004122,low,0
U004123,medium,0
U004124,low,0
U004125,high,0
U004126,low,0
U004127,low,0
U004128,low,0
U004129,low,0
U004130,medium,0
U004131,low,0
U004132,low,0
U004133,low,0
U004134,low,0
U004135,low,0
U004136,low,0
U004137,low,0
U004138,medium,0
U004139,low,0
U004140,low,0
U004141,low,0
U004142,low,0
U004143,low,0
U004144,low,0
U004145,low,0
U004146,low,0
U004147,low,0
U004148,low,0
U004149,low,0
U004150,low,0
U004151,low,0
U004152,low,0
U004153,low,0
U004154,low,0
U004155,low,0
U004156,low,0
U004157,medium,0
U004158,low,0
U004159,low,0
U004160,low,0
U004161,low,0
U004162,low,0
U004163,medium,0
U004164,low,0
U004165,low,0
U004166,low,0
U004167,low,0
U004168,low,0
U004169,low,0
U004170,low,0
U004171,high,0
U004172,low,0
U004173,high,0
U004174,low,0
U004175,low,0
U004176,low,0
U004177,low,0
U004178,high,0
U004179,low,0
U004180,medium,0
U004181,low,0
U004182,low,0
U004183,low,0
U004184,low,0
U004185,medium,0
U004186,low,0
U004187,low,0
U004188,low,0
U004189,low,0
U004190,low,0
U004191,low,0
U004192,low,0
U004193,low,0
U004194,medium,0
U004195,low,0
U004196,low,0
U004197,low,0
U004198,medium,0
U004199,low,0
U004200,low,0
U004201,low,0
U004202,low,0
U004203,low,0
U004204,low,0
U004205,low,0
U004206,low,0
U004207,low,0
U004208,low,0
U004209,low,0
U004210,low,0
U004211,low,0
U004212,low,0
U004213,low,0
U004214,low,0
U004215,low,0
U004216,low,0
U004217,low,0
U004218,low,0
U004219,high,1
U004220,low,0
U004221,low,0
U004222,low,0
U004223,low,0
U004224,low,0
U004225,low,0
U004226,medium,0
U004227,low,0
U004228,low,0
U004229,low,0
U004230,low,0
U004231,high,0
U004232,low,0
U004233,low,0
U004234,low,0
U004235,low,0
U004236,low,0
U004237,low,0
U004238,medium,0
U004239,low,0
U004240,low,0
U004241,low,0
U004242,medium,0
U004243,low,0
U004244,low,0
U004245,low,0
U004246,low,0
U004247,medium,0
U004248,low,0
U004249,low,0
U004250,low,0
U004251,low,0
U004252,low,0
U004253,low,0
U004254,low,0
U004255,medium,0
U004256,low,0
U004257,low,0
U004258,low,0
U004259,medium,0
U004260,low,0
U004261,medium,0
U004262,medium,0
U004263,low,0
U004264,low,0
U004265,low,0
U004266,low,0
U004267,low,0
U004268,low,0
U004269,low,0
U004270,low,0
U004271,high,0
U004272,low,0
U004273,low,0
U004274,medium,0
U004275,low,0
U004276,low,0
U004277,low,0
U004278,medium,1
U004279,low,0
U004280,low,0
U004281,low,0
U004282,low,0
U004283,low,0
U004284,low,0
U004285,medium,0
U004286,low,0
U004287,medium,0
U004288,low,0
U004289,high,0
U004290,low,0
U004291,low,0
U004292,low,0
U004293,low,0
U004294,low,0
U004295,low,0
U004296,low,0
U004297,low,0
U004298,low,0
U004299,low,0
U004300,low,0
U004301,low,0
U004302,low,0
U004303,high,0
U004304,low,0
U004305,low,0
U004306,low,0
U004307,low,0
U004308,low,0
U004309,medium,0
U004310,low,0
U004311,low,0
U004312,low,0
U004313,low,0
U004314,low,0
U004315,low,0
U004316,low,0
U004317,medium,0
U004318,low,0
U004319,medium,0
U004320,low,0
U004321,medium,0
U004322,low,0
U004323,low,0
U004324,low,0
U004325,low,0
U004326,low,0
U004327,low,0
U004328,low,0
U004329,medium,0
U004330,medium,0
U004331,low,0
U004332,medium,0
U004333,low,0
U004334,low,0
U004335,medium,0
U004336,low,0
U004337,low,0
U004338,low,0
U004339,low,0
U004340,low,0
U004341,low,0
U004342,low,0
U004343,low,0
U004344,low,0
U004345,low,0
U004346,medium,0
U004347,low,0
U004348,medium,0
U004349,low,0
U004350,medium,1
U004351,low,0
U004352,low,0
U004353,low,0
U004354,low,0
U004355,medium,0
U004356,low,0
U004357,medium,0
U004358,low,0
U004359,low,0
U004360,low,0
U004361,low,0
U004362,low,0
U004363,low,0
U004364,high,0
U004365,low,0
U004366,low,0
U004367,low,0
U004368,low,0
U004369,low,0
U004370,low,0
U004371,low,0
U004372,low,0
U004373,low,0
U004374,low,0
U004375,low,0
U004376,low,0
U004377,low,0
U004378,low,0
U004379,medium,0
U004380,low,0
U004381,low,0
U004382,low,0
U004383,low,0
U004384,low,0
U004385,medium,0
U004386,medium,0
U004387,low,0
U004388,low,0
U004389,low,0
U004390,low,0
U004391,low,0
U004392,low,0
U004393,low,0
U004394,low,0
U004395,low,0
U004396,low,0
U004397,low,0
U004398,low,0
U004399,low,0
U004400,low,0
U004401,low,0
U004402,low,0
U004403,low,0
U004404,low,0
U004405,low,0
U004406,low,0
U004407,medium,0
U004408,low,0
U004409,medium,0
U004410,low,0
U004411,low,0
U004412,low,0
U004413,low,0
U004414,low,0
U004415,low,0
U004416,low,0
U004417,low,0
U004418,low,0
U004419,low,0
U004420,low,0
U004421,low,0
U004422,low,0
U004423,low,0
U004424,low,0
U004425,low,0
U004426,low,0
U004427,low,0
U004428,low,0
U004429,low,0
U004430,low,0
U004431,low,0
U004432,medium,0
U004433,medium,0
U004434,low,0
U004435,low,0
U004436,low,0
U004437,medium,0
U004438,low,0
U004439,low,0
U004440,low,0
U004441,low,0
U004442,low,0
U004443,medium,0
U004444,medium,0
U004445,low,0
U004446,low,0
U004447,low,0
U004448,low,0
U004449,low,0
U004450,low,0
U004451,medium,0
U004452,high,0
U004453,low,0
U004454,low,0
U004455,low,0
U004456,low,0
U004457,low,0
U004458,low,0
U004459,low,0
U004460,medium,0
U004461,low,0
U004462,low,0
U004463,low,0
U004464,high,0
U004465,low,0
U004466,low,0
U004467,low,0
U004468,low,0
U004469,high,0
U004470,low,0
U004471,medium,0
U004472,low,0
U004473,low,0
U004474,low,0
U004475,low,0
U004476,low,0
U004477,low,0
U004478,low,0
U004479,medium,0
U004480,high,0
U004481,low,0
U004482,low,0
U004483,low,0
U004484,low,0
U004485,medium,0
U004486,low,0
U004487,low,1
U004488,low,1
U004489,low,0
U004490,low,0
U004491,low,0
U004492,medium,0
U004493,high,0
U004494,low,0
U004495,low,0
U004496,low,0
U004497,low,0
U004498,low,0
U004499,medium,0
U004500,low,0
U004501,low,0
U004502,low,0
U004503,low,0
U004504,low,0
U004505,low,0
U004506,low,0
U004507,low,0
U004508,low,0
U004509,low,0
U004510,low,0
U004511,low,0
U004512,low,0
U004513,medium,0
U004514,low,0
U004515,low,0
U004516,low,0
U004517,low,0
U004518,low,0
U004519,low,0
U004520,low,0
U004521,low,0
U004522,low,0
U004523,low,0
U004524,medium,0
U004525,low,0
U004526,low,0
U004527,low,0
U004528,low,0
U004529,low,0
U004530,low,0
U004531,low,0
U004532,low,0
U004533,low,0
U004534,low,0
U004535,low,0
U004536,low,0
U004537,low,0
U004538,medium,0
U004539,low,0
U004540,low,0
U004541,low,0
U004542,low,0
U004543,high,0
U004544,low,0
U004545,low,0
U004546,low,0
U004547,high,1
U004548,low,0
U004549,low,0
U004550,low,0
U004551,low,0
U004552,low,0
U004553,low,0
U004554,low,0
U004555,low,0
U004556,low,0
U004557,low,0
U004558,low,0
U004559,low,0
U004560,low,0
U004561,high,0
U004562,low,0
U004563,low,0
U004564,low,0
U004565,low,0
U004566,low,0
U004567,low,0
U004568,low,0
U004569,low,0
U004570,low,0
U004571,low,0
U004572,medium,0
U004573,low,0
U004574,low,0
U004575,medium,0
U004576,low,0
U004577,medium,0
U004578,low,0
U004579,low,0
U004580,low,0
U004581,low,0
U004582,low,0
U004583,medium,0
U004584,high,0
U004585,low,0
U004586,low,0
U004587,low,0
U004588,medium,0
U004589,low,0
U004590,medium,0
U004591,low,0
U004592,low,0
U004593,low,0
U004594,low,0
U004595,low,0
U004596,high,0
U004597,low,0
U004598,low,0
U004599,low,0
U004600,low,0
U004601,low,0
U004602,medium,0
U004603,high,0
U004604,low,0
U004605,low,0
U004606,low,0
U004607,medium,0
U004608,low,0
U004609,low,0
U004610,high,0
U004611,medium,0
U004612,low,0
U004613,low,0
U004614,low,0
U004615,low,0
U004616,low,0
U004617,low,0
U004618,low,0
U004619,low,0
U004620,low,0
U004621,low,0
U004622,medium,0
U004623,low,0
U004624,medium,0
U004625,low,0
U004626,low,0
U004627,medium,0
U004628,low,0
U004629,low,0
U004630,low,0
U004631,low,0
U004632,low,0
U004633,low,0
U004634,low,0
U004635,low,0
U004636,low,0
U004637,low,0
U004638,low,0
U004639,low,0
U004640,low,0
U004641,low,0
U004642,low,0
U004643,low,0
U004644,low,0
U004645,low,0
U004646,high,0
U004647,medium,0
U004648,low,0
U004649,low,0
U004650,low,0
U004651,medium,0
U004652,low,0
U004653,low,0
U004654,low,0
U004655,low,0
U004656,medium,0
U004657,medium,0
U004658,low,0
U004659,low,0
U004660,low,0
U004661,low,0
U004662,medium,0
U004663,low,0
U004664,low,0
U004665,low,0
U004666,low,0
U004667,low,0
U004668,low,0
U004669,medium,0
U004670,low,0
U004671,low,0
U004672,low,0
U004673,low,0
U004674,low,0
U004675,low,0
U004676,low,0
U004677,low,0
U004678,low,0
U004679,low,0
U004680,medium,0
U004681,medium,0
U004682,low,0
U004683,low,0
U004684,low,1
U004685,high,0
U004686,low,0
U004687,low,0
U004688,low,0
U004689,medium,0
U004690,low,0
U004691,low,0
U004692,low,0
U004693,low,0
U004694,medium,0
U004695,low,0
U004696,low,0
U004697,low,0
U004698,low,0
U004699,low,0
U004700,low,0
U004701,high,0
U004702,low,0
U004703,low,0
U004704,low,0
U004705,low,0
U004706,low,0
U004707,low,0
U004708,low,0
U004709,low,0
U004710,low,0
U004711,low,0
U004712,low,0
U004713,low,0
U004714,medium,0
U004715,low,0
U004716,low,0
U004717,low,0
U004718,low,0
U004719,low,0
U004720,low,0
U004721,low,0
U004722,low,0
U004723,low,0
U004724,low,0
U004725,low,0
U004726,low,0
U004727,low,0
U004728,low,0
U004729,low,0
U004730,low,0
U004731,low,0
U004732,medium,0
U004733,low,0
U004734,low,0
U004735,medium,0
U004736,low,0
U004737,low,0
U004738,low,0
U004739,low,0
U004740,low,0
U004741,low,0
U004742,low,0
U004743,low,0
U004744,low,0
U004745,low,0
U004746,low,0
U004747,low,0
U004748,low,0
U004749,medium,0
U004750,low,0
U004751,low,0
U004752,low,0
U004753,low,0
U004754,low,0
U004755,medium,0
U004756,low,0
U004757,low,0
U004758,high,0
U004759,low,0
U004760,medium,0
U004761,low,0
U004762,low,0
U004763,medium,0
U004764,low,0
U004765,low,0
U004766,low,0
U004767,low,0
U004768,low,0
U004769,low,0
U004770,low,0
U004771,low,0
U004772,low,0
U004773,low,0
U004774,low,0
U004775,low,0
U004776,low,0
U004777,low,0
U004778,low,0
U004779,low,0
U004780,low,0
U004781,low,0
U004782,high,0
U004783,medium,0
U004784,low,0
U004785,high,0
U004786,medium,0
U004787,low,0
U004788,low,0
U004789,low,0
U004790,low,0
U004791,low,0
U004792,low,0
U004793,low,0
U004794,medium,0
U004795,low,0
U004796,low,0
U004797,low,0
U004798,low,0
U004799,medium,0
U004800,low,0
U004801,low,0
U004802,low,0
U004803,low,0
U004804,low,0
U004805,low,0
U004806,low,0
U004807,low,0
U004808,low,0
U004809,low,0
U004810,low,0
U004811,low,0
U004812,low,0
U004813,low,0
U004814,medium,0
U004815,low,0
U004816,low,0
U004817,low,0
U004818,low,0
U004819,low,0
U004820,low,0
U004821,low,0
U004822,low,0
U004823,low,0
U004824,low,0
U004825,low,1
U004826,low,0
U004827,low,0
U004828,low,0
U004829,low,0
U004830,medium,0
U004831,low,0
U004832,low,0
U004833,low,0
U004834,low,0
U004835,low,0
U004836,medium,0
U004837,low,0
U004838,low,0
U004839,low,0
U004840,low,0
U004841,medium,0
U004842,low,0
U004843,low,0
U004844,low,0
U004845,low,0
U004846,low,0
U004847,low,0
U004848,low,0
U004849,low,0
U004850,low,0
U004851,low,0
U004852,low,0
U004853,low,0
U004854,low,0
U004855,low,0
U004856,medium,0
U004857,low,0
U004858,low,0
U004859,low,0
U004860,low,0
U004861,low,0
U004862,medium,0
U004863,low,0
U004864,low,0
U004865,low,0
U004866,low,0
U004867,low,0
U004868,low,0
U004869,low,0
U004870,low,0
U004871,low,0
U004872,low,0
U004873,low,0
U004874,low,0
U004875,low,0
U004876,low,0
U004877,low,0
U004878,low,0
U004879,low,0
U004880,low,0
U004881,low,0
U004882,low,0
U004883,low,0
U004884,low,0
U004885,medium,0
U004886,medium,0
U004887,low,0
U004888,low,0
U004889,low,0
U004890,high,1
U004891,low,0
U004892,low,0
U004893,low,0
U004894,low,0
U004895,low,0
U004896,low,0
U004897,low,0
U004898,low,0
U004899,medium,0
U004900,low,0
U004901,low,0
U004902,low,0
U004903,low,0
U004904,medium,0
U004905,low,0
U004906,low,0
U004907,medium,0
U004908,low,0
U004909,low,0
U004910,low,0
U004911,low,0
U004912,low,0
U004913,low,0
U004914,medium,0
U004915,low,0
U004916,low,0
U004917,low,0
U004918,low,0
U004919,medium,0
U004920,low,0
U004921,low,0
U004922,low,0
U004923,low,0
U004924,medium,0
U004925,low,0
U004926,low,0
U004927,low,0
U004928,low,0
U004929,low,0
U004930,low,0
U004931,low,0
U004932,low,0
U004933,low,0
U004934,low,0
U004935,low,0
U004936,low,0
U004937,low,0
U004938,low,0
U004939,low,0
U004940,low,0
U004941,medium,0
U004942,low,0
U004943,low,0
U004944,high,0
U004945,low,0
U004946,low,0
U004947,low,0
U004948,low,0
U004949,low,0
U004950,low,0
U004951,low,0
U004952,low,0
U004953,low,0
U004954,high,1
U004955,low,0
U004956,low,0
U004957,medium,0
U004958,low,0
U004959,low,0
U004960,low,0
U004961,low,0
U004962,low,0
U004963,low,0
U004964,low,0
U004965,low,0
U004966,low,0
U004967,low,0
U004968,low,0
U004969,low,0
U004970,low,0
U004971,low,0
U004972,low,0
U004973,low,0
U004974,medium,0
U004975,low,0
U004976,low,0
U004977,low,0
U004978,low,0
U004979,low,0
U004980,medium,0
U004981,medium,0
U004982,low,0
U004983,low,0
U004984,low,0
U004985,low,0
U004986,low,0
U004987,low,0
U004988,low,0
U004989,medium,0
U004990,low,0
U004991,low,0
U004992,medium,0
U004993,low,0
U004994,low,0
U004995,low,0
U004996,low,0
U004997,low,0
U004998,low,0
U004999,low,0
U005000,low,0
U005001,low,0
U005002,low,0
U005003,low,0
U005004,low,0
U005005,low,0
U005006,low,0
U005007,low,0
U005008,low,0
U005009,low,0
U005010,low,0
U005011,low,0
U005012,low,0
U005013,low,0
U005014,low,0
U005015,low,0
U005016,low,0
U005017,low,0
U005018,low,0
U005019,low,0
U005020,low,0
U005021,medium,0
U005022,medium,0
U005023,medium,0
U005024,low,0
U005025,low,0
U005026,low,0
U005027,low,0
U005028,low,0
U005029,low,0
U005030,low,0
U005031,low,0
U005032,medium,0
U005033,low,0
U005034,low,0
U005035,low,0
U005036,low,0
U005037,medium,0
U005038,low,0
U005039,medium,0
U005040,low,0
U005041,low,0
U005042,low,0
U005043,low,0
U005044,low,0
U005045,low,0
U005046,high,0
U005047,low,0
U005048,medium,0
U005049,low,0
U005050,high,0
U005051,low,0
U005052,low,0
U005053,low,0
U005054,low,0
U005055,low,0
U005056,low,0
U005057,low,0
U005058,low,0
U005059,low,0
U005060,low,0
U005061,low,0
U005062,low,0
U005063,low,0
U005064,low,0
U005065,medium,0
U005066,low,0
U005067,low,0
U005068,low,0
U005069,low,0
U005070,low,0
U005071,low,0
U005072,low,0
U005073,low,0
U005074,low,0
U005075,high,0
U005076,low,0
U005077,low,0
U005078,low,0
U005079,low,0
U005080,low,0
U005081,low,0
U005082,low,0
U005083,low,0
U005084,low,0
U005085,medium,0
U005086,low,0
U005087,low,0
U005088,low,0
U005089,medium,0
U005090,low,0
U005091,low,0
U005092,low,0
U005093,low,0
U005094,low,0
U005095,high,0
U005096,low,0
U005097,low,0
U005098,low,0
U005099,medium,0
U005100,medium,0
U005101,low,0
U005102,low,0
U005103,low,0
U005104,low,0
U005105,medium,0
U005106,low,0
U005107,low,0
U005108,low,0
U005109,low,0
U005110,medium,0
U005111,low,0
U005112,low,0
U005113,low,0
U005114,medium,0
U005115,low,0
U005116,medium,0
U005117,low,0
U005118,low,0
U005119,low,0
U005120,low,0
U005121,low,0
U005122,low,0
U005123,low,0
U005124,low,0
U005125,low,0
U005126,low,0
U005127,low,0
U005128,low,0
U005129,medium,0
U005130,high,0
U005131,low,0
U005132,low,0
U005133,low,0
U005134,low,0
U005135,medium,0
U005136,low,0
U005137,low,0
U005138,low,0
U005139,low,0
U005140,medium,0
U005141,low,0
U005142,low,0
U005143,low,0
U005144,medium,0
U005145,low,0
U005146,medium,0
U005147,medium,0
